DATA,PREC,TMAX,TMIN,UR,VENTO,RAD
2011-03-28,1.15,28.65,20.31,85.81,1.22,18.17
2011-03-29,16.05,27.28,20.45,89.69,1.43,15.81
2011-03-30,0.13,28.48,19.27,84.75,1.84,14.84
2011-03-31,0.01,28.04,18.36,84.38,2.31,17.82
2011-04-01,0.0,28.88,17.46,82.44,1.39,23.2
2011-04-02,2.33,28.63,18.31,85.75,1.36,13.63
2011-04-03,7.14,23.78,19.53,90.19,1.15,7.57
2011-04-04,1.66,27.23,18.31,85.88,1.7,10.9
2011-04-05,2.07,24.93,18.32,88.62,1.25,12.18
2011-04-06,0.08,27.28,16.51,80.56,1.3,23.56
2011-04-07,0.0,27.18,15.44,80.81,1.8,22.01
2011-04-08,0.0,27.04,15.32,80.69,1.27,20.48
2011-04-09,2.64,26.69,15.75,81.56,1.02,17.34
2011-04-10,10.78,25.26,15.35,82.12,1.45,18.99
2011-04-11,0.87,26.9,16.43,81.38,1.59,20.82
2011-04-12,31.17,24.49,17.23,92.94,1.73,18.09
2011-04-13,1.85,26.08,17.51,89.69,1.97,9.16
2011-04-14,0.04,27.4,18.23,83.0,0.98,21.44
2011-04-15,0.09,26.33,18.45,83.94,1.02,18.25
2011-04-16,0.01,27.28,18.83,79.94,1.12,19.85
2011-04-17,0.0,28.16,18.91,82.88,1.33,20.53
2011-04-18,0.0,27.98,18.72,81.94,1.34,20.15
2011-04-19,0.0,27.19,18.39,85.19,1.64,18.16
2011-04-20,0.02,27.56,18.2,81.44,1.59,20.24
2011-04-21,0.01,27.68,17.79,77.31,1.6,20.5
2011-04-22,0.0,28.52,16.82,73.75,0.92,20.78
2011-04-23,0.0,28.78,17.77,79.31,1.33,19.84
2011-04-24,0.01,26.62,17.59,83.44,1.98,17.63
2011-04-25,0.11,27.15,17.01,84.25,1.87,14.41
2011-04-26,0.0,23.63,16.43,84.25,3.53,10.45
2011-04-27,12.34,21.84,14.62,87.12,2.6,6.06
2011-04-28,1.13,21.15,16.07,92.5,1.77,8.42
2011-04-29,0.0,25.51,14.31,80.62,1.14,18.33
2011-04-30,0.0,26.58,13.93,81.06,1.69,19.34
2011-05-01,4.53,25.61,15.5,83.94,1.7,9.63
2011-05-02,0.26,24.26,14.16,85.44,1.94,7.37
2011-05-03,0.0,22.51,11.63,81.94,2.18,19.23
2011-05-04,0.01,24.32,12.12,83.69,1.59,19.34
2011-05-05,0.01,26.52,13.0,77.25,1.27,18.85
2011-05-06,0.0,27.6,16.26,72.88,1.16,18.55
2011-05-07,0.01,26.76,14.76,79.81,1.59,17.85
2011-05-08,0.0,26.52,14.25,77.81,1.12,17.56
2011-05-09,0.01,25.59,15.72,80.88,1.87,17.46
2011-05-10,0.03,25.77,15.54,83.69,1.45,16.6
2011-05-11,0.0,26.09,15.65,83.44,1.44,15.55
2011-05-12,0.03,26.22,16.57,84.5,1.62,15.72
2011-05-13,0.01,24.71,15.47,83.44,2.55,15.22
2011-05-14,0.0,24.13,14.48,81.5,2.38,15.08
2011-05-15,6.53,24.96,13.6,85.06,2.05,13.93
2011-05-16,0.07,21.48,13.05,84.44,2.59,14.78
2011-05-17,0.0,21.11,12.17,81.0,3.39,15.02
2011-05-18,0.0,21.52,11.24,81.06,2.3,16.53
2011-05-19,0.0,21.7,11.98,79.56,1.05,13.03
2011-05-20,0.0,23.41,10.58,78.38,1.29,16.39
2011-05-21,0.02,23.94,12.62,79.62,1.37,16.89
2011-05-22,0.0,23.68,10.98,79.0,2.02,18.01
2011-05-23,0.0,24.33,10.06,70.25,1.53,17.77
2011-05-24,0.0,24.84,10.87,73.25,1.27,16.51
2011-05-25,0.0,25.0,11.64,77.5,1.69,16.17
2011-05-26,0.0,25.57,14.6,73.31,1.15,13.87
2011-05-27,0.01,23.67,13.7,83.06,2.38,11.75
2011-05-28,0.0,21.5,10.99,80.5,2.8,13.91
2011-05-29,0.0,20.53,8.78,77.0,2.48,17.09
2011-05-30,0.05,22.3,9.22,79.94,2.12,16.9
2011-05-31,0.0,24.63,9.62,80.19,1.45,16.11
2011-06-01,0.03,24.06,11.33,75.75,0.85,16.01
2011-06-02,0.01,24.6,9.57,78.5,1.15,15.32
2011-06-03,0.0,24.04,14.84,80.75,1.52,11.83
2011-06-04,0.0,23.02,10.5,78.69,2.67,15.7
2011-06-05,0.0,19.9,7.23,76.19,2.6,17.4
2011-06-06,0.0,23.86,6.73,77.31,2.13,16.1
2011-06-07,19.43,26.05,12.04,80.31,4.93,11.24
2011-06-08,0.2,20.07,8.78,76.75,1.75,16.74
2011-06-09,22.05,20.37,8.35,89.38,1.66,3.23
2011-06-10,0.78,17.37,7.9,86.69,1.18,7.88
2011-06-11,0.09,19.98,6.11,81.75,1.84,15.57
2011-06-12,0.06,23.23,8.47,82.5,1.39,15.58
2011-06-13,0.01,24.26,10.9,79.75,1.16,15.76
2011-06-14,0.01,21.93,10.83,82.69,3.04,15.78
2011-06-15,0.06,22.62,10.88,80.94,1.72,16.38
2011-06-16,0.0,23.0,9.12,79.31,1.81,16.12
2011-06-17,0.0,23.63,9.31,71.38,1.74,16.15
2011-06-18,0.0,24.8,9.17,72.69,1.16,16.17
2011-06-19,0.05,25.38,10.56,72.81,1.14,15.89
2011-06-20,0.0,26.16,10.99,72.44,1.77,16.12
2011-06-21,0.0,26.75,11.87,77.25,2.0,15.66
2011-06-22,0.03,25.83,13.26,83.25,1.52,15.64
2011-06-23,0.03,25.99,13.58,81.81,1.09,15.2
2011-06-24,0.04,26.67,12.4,78.94,1.12,15.75
2011-06-25,0.07,26.51,12.25,76.56,1.35,14.9
2011-06-26,1.58,25.44,12.64,82.75,2.52,10.48
2011-06-27,0.49,19.24,7.04,74.5,2.02,10.98
2011-06-28,0.0,18.8,4.32,63.0,1.04,16.89
2011-06-29,0.01,25.42,4.62,67.88,1.63,14.83
2011-06-30,0.0,27.07,12.3,76.12,1.91,14.92
2011-07-01,0.01,27.08,13.17,77.06,1.32,14.29
2011-07-02,0.0,27.51,12.9,75.25,1.41,12.94
2011-07-03,0.0,26.17,14.42,78.38,2.17,11.94
2011-07-04,0.0,20.52,11.45,75.25,2.45,7.15
2011-07-05,0.0,22.82,9.66,79.19,1.77,12.28
2011-07-06,0.0,23.6,11.88,74.44,1.48,12.28
2011-07-07,0.01,21.69,9.87,78.69,1.65,13.28
2011-07-08,0.0,21.18,7.61,75.69,1.7,15.38
2011-07-09,0.0,23.93,6.19,67.31,1.19,16.69
2011-07-10,0.0,27.21,10.28,68.44,1.97,15.92
2011-07-11,0.0,28.75,11.68,67.88,1.43,16.26
2011-07-12,0.0,28.45,12.8,62.06,1.16,14.29
2011-07-13,0.0,27.9,12.45,61.75,1.34,16.41
2011-07-14,0.0,27.58,11.59,63.19,1.02,16.82
2011-07-15,0.0,27.65,10.94,61.88,1.7,16.12
2011-07-16,0.0,28.22,10.52,56.19,1.66,16.75
2011-07-17,0.0,29.22,13.55,58.56,1.24,15.03
2011-07-18,0.09,29.15,15.46,65.94,1.6,12.37
2011-07-19,0.03,28.65,15.38,72.81,1.55,16.09
2011-07-20,0.0,30.56,14.73,69.25,2.32,16.58
2011-07-21,0.0,29.68,15.51,65.0,2.98,17.02
2011-07-22,0.9,25.88,14.54,73.12,2.48,6.87
2011-07-23,0.1,19.04,13.76,82.56,3.26,15.92
2011-07-24,0.0,22.95,13.37,76.75,1.95,14.71
2011-07-25,0.44,26.07,11.41,72.62,1.89,15.13
2011-07-26,0.11,26.51,12.31,66.0,2.45,16.13
2011-07-27,0.03,26.85,12.08,68.56,1.61,16.45
2011-07-28,0.0,27.65,11.05,64.06,1.72,16.74
2011-07-29,0.0,29.01,13.29,64.12,2.73,15.86
2011-07-30,1.01,28.66,16.09,68.12,2.8,11.39
2011-07-31,0.05,29.16,16.26,70.5,1.66,11.77
2011-08-01,0.12,30.22,15.06,60.38,2.45,12.45
2011-08-02,1.37,21.4,11.45,75.0,3.65,6.35
2011-08-03,4.26,19.15,8.34,74.75,2.72,5.83
2011-08-04,0.0,18.33,4.09,61.75,1.7,20.18
2011-08-05,0.0,24.29,2.73,58.69,1.34,18.82
2011-08-06,0.0,31.37,12.41,61.44,2.14,18.15
2011-08-07,0.01,32.55,15.29,57.88,1.49,18.34
2011-08-08,0.0,32.15,18.26,59.19,1.84,16.32
2011-08-09,0.23,31.65,15.51,64.06,2.44,11.56
2011-08-10,0.02,25.87,13.75,75.38,3.45,16.18
2011-08-11,0.0,27.95,12.38,70.31,2.06,19.7
2011-08-12,0.0,30.57,11.75,59.06,1.5,19.98
2011-08-13,0.0,32.07,12.0,51.06,1.64,20.4
2011-08-14,0.0,30.97,15.62,56.75,3.03,19.66
2011-08-15,0.0,31.65,13.69,62.12,2.31,19.64
2011-08-16,0.0,30.42,14.26,50.44,3.24,18.82
2011-08-17,0.0,32.36,12.96,47.62,2.42,20.73
2011-08-18,0.0,32.5,12.3,55.56,2.6,20.16
2011-08-19,0.0,32.33,14.02,46.12,3.73,16.46
2011-08-20,7.8,24.23,14.07,67.94,2.94,5.7
2011-08-21,0.11,19.98,11.81,73.75,4.95,7.91
2011-08-22,0.76,23.65,11.76,72.75,3.29,14.76
2011-08-23,0.96,27.17,13.14,77.75,2.59,12.48
2011-08-24,0.02,29.42,14.29,71.81,2.42,17.24
2011-08-25,0.04,25.22,16.45,73.19,1.84,12.98
2011-08-26,0.0,30.97,16.37,61.88,2.21,16.33
2011-08-27,0.0,31.76,14.84,63.31,1.8,20.47
2011-08-28,0.0,33.73,18.1,49.12,3.01,21.35
2011-08-29,0.0,34.87,17.15,46.62,2.52,21.79
2011-08-30,0.14,35.82,17.21,42.75,3.22,21.75
2011-08-31,9.39,24.8,11.33,73.19,4.02,4.21
2011-09-01,0.0,24.89,8.26,64.25,4.05,23.0
2011-09-02,0.0,23.65,6.89,62.5,4.38,23.82
2011-09-03,0.0,29.76,7.45,58.0,1.74,23.37
2011-09-04,0.0,32.84,9.78,39.56,1.84,23.55
2011-09-05,0.0,34.22,12.56,37.31,2.51,24.08
2011-09-06,0.0,33.87,12.41,47.19,2.05,23.5
2011-09-07,0.0,34.24,13.33,60.88,2.22,21.63
2011-09-08,0.0,35.57,14.19,40.44,3.23,20.86
2011-09-09,0.0,33.13,16.37,44.75,3.16,19.24
2011-09-10,0.05,32.12,17.08,68.0,2.23,14.81
2011-09-11,2.07,28.33,16.15,72.06,2.13,8.57
2011-09-12,0.0,31.4,13.81,60.44,2.97,21.41
2011-09-13,0.0,34.54,13.62,58.75,2.7,21.96
2011-09-14,0.0,29.88,15.53,67.38,5.0,19.91
2011-09-15,0.2,30.6,15.46,59.62,2.43,21.78
2011-09-16,0.0,29.9,17.71,56.0,2.51,17.29
2011-09-17,0.0,30.68,14.33,55.06,2.57,23.72
2011-09-18,0.0,31.15,12.75,52.88,2.19,24.88
2011-09-19,0.0,32.31,13.88,45.06,1.95,25.15
2011-09-20,0.0,31.96,13.82,36.0,2.07,24.01
2011-09-21,0.14,31.9,15.37,43.25,2.36,15.67
2011-09-22,0.02,34.55,15.19,55.75,2.23,24.33
2011-09-23,0.5,37.46,16.18,52.94,2.81,21.34
2011-09-24,0.11,29.09,14.39,64.69,3.99,12.82
2011-09-25,0.0,29.76,12.42,61.5,4.88,25.57
2011-09-26,0.0,32.76,12.5,55.88,2.41,25.04
2011-09-27,0.0,33.71,12.95,52.62,2.55,23.75
2011-09-28,0.0,33.41,14.15,56.06,3.24,25.49
2011-09-29,0.0,36.15,14.0,49.25,1.88,26.12
2011-09-30,0.0,37.61,16.69,36.69,1.99,26.51
2011-10-01,0.23,37.65,18.4,38.06,2.66,23.98
2011-10-02,8.56,28.83,19.3,64.5,2.11,13.6
2011-10-03,0.07,31.08,15.04,60.38,3.01,22.15
2011-10-04,0.01,31.82,13.33,60.44,3.3,25.87
2011-10-05,0.27,30.54,16.31,58.19,3.19,22.1
2011-10-06,0.02,32.8,18.49,59.0,1.95,23.43
2011-10-07,0.0,35.58,17.94,50.31,2.51,26.83
2011-10-08,1.44,34.79,18.35,53.06,2.19,18.14
2011-10-09,12.4,33.84,20.75,62.0,2.26,7.65
2011-10-10,0.95,30.3,19.88,73.81,1.95,19.03
2011-10-11,3.77,30.75,20.43,70.69,2.06,19.02
2011-10-12,9.83,31.47,18.62,69.88,2.34,22.51
2011-10-13,22.72,28.15,20.09,79.88,2.56,11.23
2011-10-14,42.19,25.37,20.15,90.0,3.21,3.69
2011-10-15,14.46,25.44,18.42,89.56,1.85,9.33
2011-10-16,23.3,26.68,16.97,88.5,2.39,12.05
2011-10-17,1.14,26.44,14.68,78.06,3.94,13.61
2011-10-18,0.0,26.66,13.84,71.06,4.79,26.45
2011-10-19,0.0,26.79,11.67,69.69,3.17,26.54
2011-10-20,0.0,26.19,12.69,69.56,2.98,24.7
2011-10-21,0.0,26.74,12.23,66.5,2.67,27.01
2011-10-22,0.0,26.38,14.45,66.75,2.06,24.2
2011-10-23,2.18,29.09,15.47,69.0,1.35,21.58
2011-10-24,0.1,30.83,17.28,68.06,1.63,26.96
2011-10-25,10.76,31.03,18.31,69.56,2.97,20.41
2011-10-26,0.21,31.04,18.91,70.94,3.26,17.05
2011-10-27,0.0,33.27,16.05,62.0,1.94,26.87
2011-10-28,0.0,34.16,18.93,58.12,2.07,25.08
2011-10-29,7.15,33.78,17.38,63.69,1.12,24.74
2011-10-30,7.03,26.5,18.01,82.06,2.46,11.64
2011-10-31,0.18,23.96,13.02,66.12,4.98,14.97
2011-11-01,0.0,25.44,11.42,64.25,4.59,27.74
2011-11-02,0.0,26.23,10.86,64.0,3.48,27.63
2011-11-03,12.32,28.41,10.99,67.38,2.77,28.24
2011-11-04,0.02,30.2,11.66,65.62,2.28,29.14
2011-11-05,0.0,32.86,12.78,62.12,1.98,27.68
2011-11-06,0.1,29.26,15.19,70.06,1.59,19.26
2011-11-07,3.4,30.3,17.19,62.75,1.16,16.06
2011-11-08,0.13,32.08,14.29,59.56,1.39,28.5
2011-11-09,0.0,32.83,18.01,57.0,2.04,27.33
2011-11-10,0.0,34.08,18.79,54.44,1.73,26.72
2011-11-11,7.15,32.85,20.03,61.5,2.15,22.99
2011-11-12,1.75,30.66,18.76,72.0,2.38,23.08
2011-11-13,13.25,28.48,18.58,78.12,2.26,17.76
2011-11-14,40.56,26.82,19.25,86.38,2.35,8.83
2011-11-15,31.56,26.28,15.44,87.88,4.41,8.95
2011-11-16,0.61,23.29,14.55,81.88,2.74,17.82
2011-11-17,0.0,26.45,13.14,74.19,2.78,28.49
2011-11-18,0.0,27.26,12.83,71.19,3.07,29.23
2011-11-19,0.0,26.9,13.05,73.5,3.06,26.4
2011-11-20,0.0,28.9,14.82,69.0,2.12,27.6
2011-11-21,0.91,30.69,16.03,69.81,2.22,26.04
2011-11-22,9.46,27.73,19.3,81.94,3.83,12.46
2011-11-23,1.5,28.51,17.45,73.88,1.67,23.82
2011-11-24,0.0,30.44,15.06,66.88,1.95,30.76
2011-11-25,0.0,32.4,15.37,62.62,1.81,27.64
2011-11-26,28.15,28.38,17.94,78.12,1.89,22.97
2011-11-27,2.99,28.01,18.47,78.25,1.75,26.08
2011-11-28,0.1,28.68,17.64,74.81,1.4,26.59
2011-11-29,7.1,28.4,18.08,75.94,1.45,23.97
2011-11-30,6.75,29.3,18.68,78.44,2.12,23.76
2011-12-01,10.18,30.64,19.28,78.31,2.36,21.57
2011-12-02,7.33,27.37,15.64,78.06,3.73,21.66
2011-12-03,0.11,28.41,14.4,72.19,2.19,26.0
2011-12-04,0.07,29.31,15.9,73.69,1.9,25.59
2011-12-05,0.02,30.42,17.47,72.12,1.73,26.1
2011-12-06,12.01,29.35,18.07,75.94,1.41,22.16
2011-12-07,6.31,27.0,19.65,82.25,1.3,22.35
2011-12-08,21.26,28.69,18.49,82.69,1.38,18.72
2011-12-09,20.52,27.58,20.44,86.44,2.01,10.27
2011-12-10,5.59,24.77,17.15,84.38,2.14,15.98
2011-12-11,0.0,28.07,15.02,74.75,2.46,30.0
2011-12-12,0.0,30.32,14.94,69.0,1.18,31.44
2011-12-13,0.56,31.23,16.38,71.38,1.75,27.77
2011-12-14,2.83,30.15,19.88,76.25,2.63,21.39
2011-12-15,4.55,28.19,19.47,81.25,2.84,16.37
2011-12-16,0.14,29.94,15.75,63.5,2.35,30.65
2011-12-17,0.0,31.58,16.58,61.62,2.09,28.06
2011-12-18,2.77,30.48,18.19,68.5,2.06,22.42
2011-12-19,0.4,32.18,17.9,61.19,2.2,29.76
2011-12-20,0.48,31.4,19.75,64.0,2.29,22.8
2011-12-21,0.22,33.82,19.12,56.81,0.94,28.77
2011-12-22,2.03,33.18,18.89,64.62,1.95,28.86
2011-12-23,0.12,33.3,19.12,63.81,1.73,28.73
2011-12-24,6.42,32.15,19.88,65.06,1.71,26.4
2011-12-25,5.83,31.56,19.65,73.62,2.28,25.1
2011-12-26,0.51,30.62,18.97,71.06,3.55,22.29
2011-12-27,0.36,31.01,18.53,68.62,2.36,22.01
2011-12-28,5.04,32.2,17.54,67.56,2.09,23.93
2011-12-29,0.45,28.52,17.58,70.38,2.79,19.66
2011-12-30,8.33,31.54,16.03,72.44,1.58,24.56
2011-12-31,15.01,24.73,20.55,87.69,1.91,13.64
2012-01-01,29.35,25.72,18.21,89.25,2.12,8.37
2012-01-02,0.41,28.24,16.65,76.0,2.51,24.67
2012-01-03,0.09,29.99,16.15,69.62,1.16,27.93
2012-01-04,0.02,31.37,17.77,65.62,1.18,27.8
2012-01-05,1.06,30.12,18.7,67.0,1.35,21.34
2012-01-06,10.88,27.51,19.06,76.44,1.67,21.57
2012-01-07,6.05,29.41,17.47,77.12,1.59,24.84
2012-01-08,2.32,29.51,17.4,77.69,2.09,24.02
2012-01-09,8.41,28.27,17.73,76.62,1.82,21.98
2012-01-10,20.28,23.8,17.52,87.81,3.55,9.16
2012-01-11,10.54,25.9,16.98,82.69,3.0,11.5
2012-01-12,0.0,27.2,16.88,79.06,2.3,21.49
2012-01-13,5.88,27.85,17.43,80.56,2.55,18.65
2012-01-14,13.12,27.51,19.46,83.0,3.88,14.56
2012-01-15,15.56,27.15,20.01,84.38,3.38,19.83
2012-01-16,9.25,25.48,19.71,88.56,1.84,15.9
2012-01-17,19.42,24.31,19.33,89.12,0.96,19.79
2012-01-18,24.56,26.06,18.4,82.94,1.52,17.33
2012-01-19,27.81,26.19,18.1,86.69,1.63,17.68
2012-01-20,3.31,27.92,18.34,82.88,2.52,13.2
2012-01-21,13.94,26.42,19.01,85.06,1.32,19.73
2012-01-22,5.28,26.71,19.28,82.06,1.06,19.12
2012-01-23,5.12,27.16,18.3,84.44,1.82,22.43
2012-01-24,1.22,27.99,19.15,83.31,2.18,16.36
2012-01-25,6.64,27.87,19.19,84.5,1.73,20.43
2012-01-26,7.17,24.05,17.62,88.06,2.2,13.85
2012-01-27,15.42,23.8,16.91,89.19,2.67,12.55
2012-01-28,1.24,26.2,15.83,83.94,2.6,10.48
2012-01-29,0.03,27.49,15.57,76.81,2.58,29.28
2012-01-30,0.01,27.69,14.26,72.81,1.75,31.15
2012-01-31,0.0,28.44,13.23,76.75,1.4,28.72
2012-02-01,0.1,28.87,17.14,79.5,2.43,27.39
2012-02-02,0.01,29.7,17.3,74.75,1.98,26.75
2012-02-03,0.0,30.22,18.91,72.62,1.51,27.49
2012-02-04,0.0,30.53,18.93,70.56,1.7,28.86
2012-02-05,0.0,30.69,19.46,69.12,1.64,29.39
2012-02-06,0.0,31.3,18.74,67.5,1.61,27.49
2012-02-07,0.01,32.99,20.15,60.19,0.88,27.61
2012-02-08,0.01,33.34,19.08,66.38,1.34,27.93
2012-02-09,0.07,30.73,20.4,69.94,1.23,24.17
2012-02-10,12.75,28.89,20.94,80.94,2.12,21.41
2012-02-11,25.75,26.17,21.23,90.75,1.38,16.56
2012-02-12,15.42,27.23,20.66,84.62,1.33,15.59
2012-02-13,3.07,27.32,19.73,85.31,2.15,14.64
2012-02-14,4.13,27.23,18.16,81.88,1.4,24.04
2012-02-15,0.11,28.45,17.75,80.0,1.32,25.84
2012-02-16,0.0,28.58,19.06,77.69,1.7,26.66
2012-02-17,0.08,28.36,18.94,79.25,1.48,25.31
2012-02-18,0.0,29.41,19.35,74.44,1.55,27.31
2012-02-19,0.36,26.84,19.94,80.88,1.27,17.07
2012-02-20,9.58,27.8,20.14,79.12,0.77,13.71
2012-02-21,5.23,26.8,19.3,83.88,2.02,16.09
2012-02-22,1.62,27.48,18.97,85.44,2.67,18.16
2012-02-23,1.13,27.1,20.21,84.81,1.34,19.85
2012-02-24,0.68,27.99,20.12,83.62,0.95,21.59
2012-02-25,5.33,30.34,20.41,80.69,1.48,21.95
2012-02-26,2.21,28.26,20.73,85.75,1.52,22.76
2012-02-27,6.42,26.87,20.62,86.06,0.7,18.35
2012-02-28,1.37,31.04,19.82,71.56,1.84,27.1
2012-02-29,0.0,32.19,19.06,70.25,1.52,27.11
2012-03-01,2.01,32.62,20.5,71.12,0.85,25.6
2012-03-02,2.66,32.0,20.0,73.5,0.99,24.9
2012-03-03,1.16,28.98,21.28,80.25,1.44,20.13
2012-03-04,0.16,28.37,19.76,77.56,1.84,25.04
2012-03-05,0.0,30.16,19.69,72.06,1.95,26.24
2012-03-06,0.42,30.69,19.44,71.69,2.41,25.92
2012-03-07,0.01,30.48,16.76,69.38,2.16,27.3
2012-03-08,0.01,30.55,16.9,70.19,1.65,25.78
2012-03-09,0.01,31.06,17.19,69.62,1.12,24.52
2012-03-10,3.18,27.43,20.07,80.75,1.77,17.7
2012-03-11,0.34,29.86,18.31,72.69,1.04,17.86
2012-03-12,0.43,30.83,18.25,70.69,1.16,24.57
2012-03-13,2.24,30.73,18.68,71.06,1.11,21.82
2012-03-14,0.05,32.9,18.29,67.25,1.44,23.77
2012-03-15,4.62,29.64,20.94,76.38,1.78,20.43
2012-03-16,1.62,28.59,18.69,78.06,2.4,12.72
2012-03-17,0.14,28.64,17.99,75.19,2.9,15.57
2012-03-18,0.01,29.59,16.71,68.31,2.96,24.53
2012-03-19,0.0,30.52,14.84,68.88,1.33,23.72
2012-03-20,0.0,30.61,16.87,70.0,1.01,22.7
2012-03-21,0.0,31.6,17.91,68.38,1.25,21.22
2012-03-22,4.39,31.96,19.15,69.88,1.98,22.71
2012-03-23,1.02,28.51,20.19,79.0,1.99,16.39
2012-03-24,0.28,30.32,19.91,74.12,1.54,18.1
2012-03-25,0.0,32.26,19.24,66.56,1.05,21.87
2012-03-26,0.03,34.23,20.41,57.56,0.95,24.06
2012-03-27,0.59,30.04,21.11,73.75,1.9,13.55
2012-03-28,0.03,30.66,16.11,72.62,1.99,12.19
2012-03-29,0.14,31.83,15.43,63.5,1.77,21.41
2012-03-30,2.03,29.3,17.81,73.38,1.84,18.59
2012-03-31,0.11,30.4,17.56,70.81,1.93,21.94
2012-04-01,0.29,30.8,17.05,68.06,1.94,22.06
2012-04-02,0.08,31.9,16.45,68.0,1.78,22.26
2012-04-03,0.01,32.54,17.7,67.38,1.41,20.86
2012-04-04,0.01,32.69,18.66,65.12,1.76,21.69
2012-04-05,0.12,33.98,18.74,63.38,1.85,22.13
2012-04-06,0.79,31.68,20.68,65.75,1.62,18.34
2012-04-07,1.8,32.35,19.77,68.56,1.38,21.8
2012-04-08,9.34,27.1,19.75,82.0,1.54,17.31
2012-04-09,0.84,30.13,18.48,71.25,1.45,16.66
2012-04-10,0.01,29.33,18.68,74.44,1.89,14.91
2012-04-11,1.06,29.55,19.09,74.31,1.58,19.73
2012-04-12,0.38,32.01,18.44,70.0,1.29,18.37
2012-04-13,0.24,31.01,19.02,66.31,1.39,19.38
2012-04-14,0.15,30.37,20.12,68.88,1.94,17.16
2012-04-15,1.66,30.85,20.19,70.81,1.89,17.35
2012-04-16,0.05,30.35,17.91,70.44,3.29,18.74
2012-04-17,0.0,31.01,15.98,67.06,2.42,20.72
2012-04-18,0.01,31.36,16.27,68.0,1.98,20.68
2012-04-19,0.0,31.55,16.0,66.75,1.56,20.4
2012-04-20,4.46,30.54,17.23,71.19,1.29,13.98
2012-04-21,23.76,27.48,19.74,87.81,2.34,3.34
2012-04-22,1.16,26.37,16.13,80.0,2.48,11.43
2012-04-23,0.0,28.14,15.1,74.44,1.78,19.04
2012-04-24,0.0,27.92,14.97,72.62,1.8,19.46
2012-04-25,0.04,30.5,15.23,70.69,1.41,19.9
2012-04-26,5.83,29.01,19.15,76.31,2.95,11.86
2012-04-27,3.52,29.09,19.14,80.75,2.27,13.05
2012-04-28,14.51,26.44,17.29,81.81,1.35,9.73
2012-04-29,13.56,23.47,18.5,93.94,1.63,5.05
2012-04-30,35.65,21.21,16.23,88.44,1.19,3.78
2012-05-01,1.76,19.75,9.47,80.12,2.77,17.13
2012-05-02,0.02,23.04,7.64,81.25,3.1,18.76
2012-05-03,0.02,24.73,12.74,81.19,2.43,19.7
2012-05-04,0.03,25.14,12.89,78.06,1.46,19.25
2012-05-05,0.02,26.01,12.9,77.69,1.3,18.01
2012-05-06,0.51,24.12,14.55,80.81,1.77,18.03
2012-05-07,0.12,25.24,14.63,78.0,2.26,18.44
2012-05-08,0.08,25.2,13.23,77.75,1.66,16.74
2012-05-09,0.05,25.49,13.04,73.38,1.48,18.22
2012-05-10,0.0,26.26,13.33,67.62,1.53,15.4
2012-05-11,0.11,28.58,15.34,64.06,1.77,17.11
2012-05-12,16.25,24.65,15.96,87.38,2.56,5.35
2012-05-13,2.46,23.76,15.77,86.0,2.19,10.35
2012-05-14,7.47,20.25,15.0,90.5,2.66,4.36
2012-05-15,2.98,19.63,14.56,89.0,3.31,8.14
2012-05-16,0.03,23.32,13.64,80.06,2.77,15.5
2012-05-17,0.01,23.23,12.98,79.56,2.79,16.55
2012-05-18,0.0,23.31,12.52,78.38,2.38,17.72
2012-05-19,0.0,23.58,11.73,75.0,1.68,16.79
2012-05-20,0.02,24.51,13.87,72.69,1.92,16.23
2012-05-21,0.03,24.73,11.38,75.62,1.24,16.8
2012-05-22,0.06,23.02,12.34,80.19,1.33,13.81
2012-05-23,0.03,25.01,11.03,74.38,1.24,16.01
2012-05-24,15.7,24.64,13.8,81.06,1.88,12.66
2012-05-25,2.26,24.77,16.01,86.44,2.59,10.3
2012-05-26,0.07,24.73,15.31,79.56,1.65,13.3
2012-05-27,0.4,25.76,12.46,76.19,1.08,16.06
2012-05-28,0.61,26.05,15.48,80.62,1.21,13.94
2012-05-29,0.0,27.6,16.26,71.56,0.88,16.8
2012-05-30,0.73,28.04,15.35,76.81,1.48,16.52
2012-05-31,0.57,26.36,16.12,82.38,1.26,14.69
2012-06-01,2.8,26.47,15.32,82.5,1.63,5.78
2012-06-02,0.19,26.88,14.51,75.69,1.29,13.79
2012-06-03,0.0,28.12,13.56,74.38,2.08,15.56
2012-06-04,7.47,28.62,15.05,74.94,3.03,15.33
2012-06-05,23.91,24.07,17.44,91.19,3.09,3.94
2012-06-06,8.58,23.23,17.03,92.94,1.42,3.75
2012-06-07,5.02,19.29,12.29,91.5,2.6,5.42
2012-06-08,3.97,17.66,12.21,90.44,2.52,4.14
2012-06-09,0.3,21.97,11.67,85.69,2.62,10.9
2012-06-10,0.17,23.79,12.22,88.12,1.14,11.28
2012-06-11,5.97,25.42,14.37,85.81,1.9,12.78
2012-06-12,0.06,25.6,14.59,83.0,1.02,14.64
2012-06-13,0.04,25.74,14.14,82.12,0.95,11.51
2012-06-14,0.09,25.23,14.15,80.38,1.0,13.4
2012-06-15,0.06,25.55,12.82,72.56,1.02,14.99
2012-06-16,0.0,25.26,13.05,72.44,1.64,15.17
2012-06-17,0.0,25.5,12.36,70.44,1.27,14.34
2012-06-18,0.07,26.55,12.78,74.5,3.06,10.59
2012-06-19,2.07,20.87,16.24,86.44,2.04,4.14
