DATA,P_RioBranco,P_Maceio,P_Macapa,P_Manaus,P_Salvador,P_Fortaleza,P_Brasilia,P_Vitoria,P_Goiania,P_SaoLuis,P_Cuiaba,P_CampoGrande,P_BeloHorizonte,P_Belem,P_JoaoPessoa,P_Curitiba,P_Recife,P_Teresina,P_RioDeJaneiro,P_Natal,P_PortoAlegre,P_PortoVelho,P_BoaVista,P_Florianopolis,P_SaoPaulo,P_Aracaju,P_Palmas
2006-06-17,1.31,10.68,7.46,1.28,3.73,5.21,0.0,0.34,0.0,1.53,0.0,0.0,0.0,1.11,6.17,0.47,3.57,0.23,0.09,13.79,0.31,0.1,31.53,0.22,0.83,19.3,0.0
2006-06-18,0.13,2.11,19.41,7.79,0.56,4.53,0.0,3.39,0.0,0.45,0.0,0.0,0.0,3.24,9.7,0.59,6.3,0.28,0.04,6.83,1.87,0.0,8.69,0.03,0.04,9.82,0.0
2006-06-19,0.0,1.11,14.02,6.12,2.8,0.62,0.0,0.85,0.0,0.95,0.0,0.0,0.06,2.05,1.51,0.03,0.91,0.0,0.01,2.63,0.18,1.49,13.06,0.0,0.0,9.08,0.0
2006-06-20,0.24,3.77,1.15,1.83,1.01,0.0,0.0,0.56,0.0,0.19,0.0,0.0,0.04,0.25,8.42,0.03,19.1,0.0,0.04,6.65,1.01,0.87,12.74,0.06,0.12,5.32,0.0
2006-06-21,3.02,15.36,1.28,0.07,6.2,9.88,0.0,0.52,0.0,0.08,0.0,0.0,0.28,0.06,26.48,0.84,44.43,0.06,0.01,15.37,9.48,0.13,16.18,11.79,0.0,5.19,0.0
2006-06-22,0.59,10.09,2.43,0.0,3.72,1.61,0.0,0.76,0.0,9.24,0.0,0.07,0.11,0.06,3.65,0.58,6.84,0.23,0.0,1.27,2.05,0.0,25.12,9.38,0.01,3.92,0.0
2006-06-23,0.15,4.76,12.8,0.01,19.1,0.6,0.0,0.38,0.0,5.46,0.0,0.0,0.0,3.92,1.61,0.12,5.38,0.0,0.0,0.74,0.3,0.0,17.75,0.01,0.0,8.98,0.01
2006-06-24,0.01,6.42,10.68,0.07,8.27,1.13,0.03,1.77,0.0,0.73,0.0,0.0,0.0,2.68,12.25,0.05,15.53,0.06,0.0,2.39,0.6,0.0,18.42,0.0,0.01,6.85,0.0
2006-06-25,0.0,2.62,2.4,2.82,4.67,4.76,0.28,0.45,0.01,4.74,0.0,0.86,0.0,0.81,9.49,12.3,6.61,0.14,0.04,4.99,4.43,0.03,5.07,10.47,5.55,1.75,0.0
2006-06-26,0.0,2.3,4.74,0.56,2.74,4.92,0.0,0.51,0.0,3.88,0.0,2.29,4.07,0.73,7.0,6.94,9.8,0.39,0.58,1.12,6.65,0.0,22.11,0.85,7.42,2.47,0.0
2006-06-27,0.13,2.22,2.52,1.17,0.67,8.97,0.0,0.2,0.0,0.08,0.0,0.02,0.04,0.31,7.11,0.02,17.17,0.92,3.1,1.99,3.49,0.03,48.3,1.92,2.01,1.41,0.0
2006-06-28,0.01,0.5,3.97,1.45,1.51,12.85,0.0,0.78,0.0,2.36,0.01,0.0,0.0,0.47,1.57,0.86,5.68,2.59,0.08,0.7,0.1,0.0,68.01,0.65,0.41,0.89,0.0
2006-06-29,0.36,0.21,7.37,0.58,14.78,2.38,0.54,0.23,0.34,1.33,0.02,0.17,0.1,0.62,1.55,4.55,2.01,0.41,0.27,1.87,0.01,0.0,9.76,0.85,0.06,8.36,0.0
2006-06-30,0.65,2.57,14.76,0.31,5.12,0.01,0.03,5.25,0.05,0.79,0.0,0.0,0.03,4.41,2.22,1.34,2.8,0.0,0.14,1.35,0.0,0.02,2.19,0.22,1.52,14.51,0.0
2006-07-01,0.01,2.87,35.61,1.05,12.46,0.0,0.0,11.34,0.0,14.88,0.0,3.74,0.0,2.94,1.7,0.4,1.65,0.0,1.17,1.53,0.06,0.01,1.45,0.33,2.49,9.93,0.0
2006-07-02,0.18,5.69,13.63,0.79,2.89,0.39,0.0,5.62,0.01,10.33,17.22,0.34,0.0,2.04,1.13,0.04,1.01,0.0,0.61,3.1,0.08,0.0,22.78,0.05,3.02,9.53,0.0
2006-07-03,1.95,2.67,5.56,0.23,4.2,0.33,0.0,3.63,0.0,5.77,0.52,0.01,0.0,2.42,1.21,0.0,0.78,0.16,0.13,0.54,0.05,0.0,30.06,0.04,0.44,13.49,0.0
2006-07-04,0.0,2.75,5.04,0.75,0.65,0.22,0.0,1.19,0.0,3.31,2.52,0.0,0.0,1.63,0.13,0.0,0.56,0.02,0.0,0.2,0.05,0.02,16.6,0.07,0.0,11.2,0.0
2006-07-05,0.02,2.28,6.99,3.46,0.77,0.33,0.0,0.0,0.0,0.26,1.79,0.0,0.0,4.96,5.8,0.43,4.76,0.0,0.0,6.89,0.02,0.0,14.09,0.08,0.03,12.13,0.0
2006-07-06,0.14,1.62,1.96,2.08,4.66,14.99,0.0,0.01,0.0,0.15,0.0,0.0,0.0,3.24,5.82,0.05,3.06,0.05,0.0,5.6,0.01,0.01,14.32,0.03,0.06,11.08,0.0
2006-07-07,0.05,2.17,0.56,0.48,0.2,4.53,0.0,0.27,0.0,6.45,0.0,0.0,0.0,0.59,2.37,0.0,8.48,0.27,0.0,0.7,0.01,0.09,1.51,0.0,0.05,2.72,0.02
2006-07-08,0.01,6.55,1.81,0.02,0.05,0.1,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.24,9.74,0.0,19.06,0.0,0.0,4.16,0.8,0.0,1.38,0.01,0.0,1.53,0.0
2006-07-09,0.0,1.49,0.92,0.01,0.04,0.71,0.0,0.0,0.0,1.23,0.0,0.67,0.0,0.18,6.21,3.99,3.41,0.0,0.0,5.05,2.88,0.0,15.56,6.98,0.0,0.84,0.0
2006-07-10,0.0,2.11,1.28,2.93,3.65,0.43,0.0,0.01,0.0,3.4,0.0,0.45,0.0,1.77,2.54,29.23,2.67,0.0,0.03,2.97,0.0,0.01,43.1,1.08,43.41,2.5,0.0
2006-07-11,0.0,6.23,4.47,2.34,3.97,3.72,0.0,0.05,0.0,3.55,0.0,0.0,0.0,2.54,13.82,0.07,10.88,0.25,0.64,16.09,3.66,0.02,23.41,0.01,4.74,1.27,0.0
2006-07-12,0.0,18.9,9.43,0.88,3.58,3.14,0.0,0.55,0.0,1.58,0.0,0.0,0.0,3.83,8.45,0.01,10.48,0.65,0.0,4.76,0.01,0.03,3.29,0.0,0.01,4.46,0.0
2006-07-13,2.04,16.97,6.38,1.03,9.63,2.51,0.04,0.4,0.42,0.08,0.0,0.0,0.0,1.16,1.32,0.0,2.72,0.0,0.0,1.69,0.0,0.83,10.04,0.0,0.0,3.71,0.0
2006-07-14,3.18,8.47,3.23,2.93,11.05,0.0,0.0,0.2,0.0,0.04,0.0,0.0,0.0,0.33,0.34,0.0,1.74,0.0,0.0,0.7,5.62,0.18,5.93,0.08,0.01,6.49,0.0
2006-07-15,0.17,3.29,1.54,0.55,10.36,0.01,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.11,1.27,0.06,3.41,0.0,0.0,1.98,10.86,0.0,9.97,2.36,0.02,13.14,0.0
2006-07-16,0.05,5.8,0.03,0.0,6.13,0.12,0.0,3.59,0.0,0.04,0.0,0.0,0.0,0.05,4.56,0.15,6.8,0.0,0.0,2.18,1.13,0.0,21.07,4.55,1.91,12.76,0.0
2006-07-17,0.07,6.43,9.62,0.0,1.3,3.17,0.0,0.05,0.0,1.23,0.0,0.0,0.0,2.64,15.49,0.04,12.49,0.64,0.05,8.54,0.75,0.02,14.49,0.21,2.36,2.0,0.0
2006-07-18,0.0,3.31,7.14,0.02,0.2,1.09,0.0,0.01,0.0,1.34,2.16,0.0,0.0,4.1,2.75,0.0,3.76,0.23,0.0,0.59,0.1,0.0,35.77,0.01,0.02,2.98,0.0
2006-07-19,0.13,3.05,6.82,0.53,0.23,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.82,0.27,0.0,0.59,0.04,0.0,0.44,0.03,0.0,25.18,0.06,0.0,1.68,0.0
2006-07-20,0.0,0.41,8.75,0.65,0.0,0.02,0.0,0.0,0.0,0.08,0.0,0.0,0.0,5.05,0.53,0.01,0.7,0.0,0.0,0.79,0.0,0.0,11.87,0.05,0.03,0.07,0.0
2006-07-21,0.35,0.1,4.91,2.24,0.0,0.02,0.0,0.0,0.0,1.22,0.0,0.0,0.0,6.08,0.19,0.01,0.97,0.0,0.0,0.03,0.01,0.03,6.95,0.14,0.01,0.11,0.0
2006-07-22,1.07,0.52,5.59,1.03,0.13,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.0,2.96,0.26,0.0,0.76,0.0,0.0,0.9,0.0,0.24,4.81,0.0,0.03,1.14,0.0
2006-07-23,0.14,3.51,3.65,0.54,8.69,1.46,0.0,0.02,0.0,0.84,0.0,0.01,0.0,0.54,3.95,0.0,7.18,0.0,0.06,3.88,0.38,0.05,7.93,0.0,4.14,4.77,0.0
2006-07-24,0.3,3.66,2.03,0.17,0.7,0.07,0.0,0.68,0.0,2.59,0.0,0.11,0.0,0.19,3.14,0.11,5.32,1.01,0.0,3.21,1.8,0.21,7.04,9.64,0.01,2.17,0.0
2006-07-25,3.58,17.0,2.74,0.08,0.38,0.36,0.0,0.0,0.0,0.66,0.0,0.0,0.0,7.75,2.52,0.11,13.65,0.67,0.0,0.9,11.83,0.04,2.38,8.67,0.02,9.07,0.0
2006-07-26,1.8,6.9,1.23,2.35,1.52,1.61,0.0,0.0,0.0,3.21,0.0,0.0,0.02,3.82,8.72,0.01,12.36,0.0,0.0,2.92,6.84,0.01,3.96,9.31,0.01,10.26,0.0
2006-07-27,0.11,3.81,1.27,1.12,0.89,3.49,0.0,0.0,0.0,1.36,0.0,0.0,0.01,6.58,1.4,0.0,1.65,2.81,0.0,0.36,6.46,0.16,9.1,1.68,0.0,5.0,0.0
2006-07-28,0.03,1.25,7.07,0.4,0.16,0.0,0.0,0.0,0.0,2.7,0.0,0.07,0.0,5.18,0.5,12.87,1.06,0.0,0.0,0.91,16.62,0.36,10.0,14.11,1.15,1.32,0.3
2006-07-29,16.05,0.47,5.71,2.05,0.04,0.0,0.01,0.27,0.0,0.87,0.0,2.12,0.03,13.39,0.03,6.35,0.12,0.0,1.03,0.83,5.03,0.98,19.33,2.58,3.21,7.09,0.0
2006-07-30,1.07,0.15,2.29,12.18,0.07,0.0,0.82,1.94,0.19,0.02,0.0,0.86,2.26,5.07,0.09,0.85,0.22,0.0,2.81,0.25,0.03,0.01,9.04,0.44,4.22,0.27,0.0
2006-07-31,0.0,2.58,1.94,0.47,0.3,0.04,0.87,2.34,0.16,0.02,0.0,1.44,3.97,2.85,0.68,1.0,0.63,0.24,6.05,0.87,0.02,0.0,15.31,0.07,6.94,1.55,0.09
2006-08-01,0.0,2.01,0.33,0.1,3.89,0.0,1.95,1.25,2.47,5.64,0.0,0.0,1.2,29.7,0.51,1.78,0.6,0.1,1.39,0.26,0.0,0.0,1.17,0.17,3.31,2.74,0.04
2006-08-02,0.0,0.39,0.06,7.61,6.68,0.0,0.28,3.25,0.5,2.71,0.0,0.0,0.25,5.22,0.02,0.94,0.35,0.0,2.95,0.09,0.0,0.0,0.13,0.05,1.77,1.4,0.08
2006-08-03,0.0,0.69,0.01,1.14,1.84,0.0,0.02,10.28,0.03,14.08,0.0,0.0,0.56,0.13,1.47,0.29,2.88,0.25,1.9,1.28,0.0,0.0,0.23,0.02,0.4,1.71,0.0
2006-08-04,0.0,0.71,0.0,0.04,2.35,0.0,0.0,9.1,0.03,4.13,0.0,0.0,0.17,0.09,2.38,0.01,2.89,0.01,0.56,1.7,0.01,0.11,0.06,0.03,0.1,0.95,0.0
2006-08-05,0.23,3.57,0.0,0.17,3.93,0.0,0.0,3.82,0.01,0.6,0.0,0.0,0.0,0.02,0.16,0.02,0.69,0.0,0.34,0.58,1.9,0.45,2.11,0.3,0.02,0.84,0.0
2006-08-06,5.07,4.19,0.42,0.03,1.88,0.0,0.0,1.3,0.0,0.07,0.0,0.0,0.0,0.18,2.19,0.0,3.42,0.0,0.27,0.66,17.22,0.01,22.04,1.4,0.02,0.87,0.0
2006-08-07,1.21,4.13,0.43,0.0,3.75,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.02,1.51,0.0,2.84,0.0,0.0,0.22,2.12,0.0,2.17,0.05,0.01,7.27,0.0
2006-08-08,4.67,4.17,2.17,0.0,20.6,0.33,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.01,13.97,0.02,8.3,0.0,0.0,10.5,1.39,0.0,3.28,0.01,0.01,1.95,0.0
2006-08-09,0.98,7.87,0.22,0.0,7.16,0.97,0.0,0.03,0.0,0.64,0.0,0.0,0.0,8.39,22.71,0.02,14.88,0.0,0.0,17.47,3.32,0.01,0.65,0.0,0.02,3.12,0.0
2006-08-10,1.32,6.76,19.9,0.0,0.71,0.08,0.0,0.06,0.0,2.27,0.0,0.0,0.0,14.58,2.59,0.01,5.46,0.26,0.0,0.94,8.42,0.0,0.11,1.65,0.0,3.81,0.0
2006-08-11,0.01,2.45,5.04,0.01,3.17,0.02,0.0,0.3,0.0,1.65,0.0,0.0,0.0,2.23,0.82,0.03,1.83,0.03,0.0,0.55,17.9,0.0,1.44,0.03,0.0,1.26,0.0
2006-08-12,0.0,1.04,11.44,0.03,2.87,0.01,0.0,0.34,0.0,0.01,0.0,0.0,0.01,0.9,5.9,0.0,7.75,0.0,0.0,4.13,0.71,0.0,3.32,0.01,0.0,1.87,0.0
2006-08-13,0.0,0.84,15.16,0.18,1.44,0.11,0.0,0.7,0.0,0.01,0.0,0.0,0.02,1.49,4.91,0.0,5.42,0.0,0.0,3.27,4.44,0.0,3.46,0.0,0.0,1.22,0.0
2006-08-14,0.0,2.91,6.19,0.28,3.37,0.01,0.0,0.24,0.0,1.46,0.0,0.0,0.0,0.85,3.25,0.06,2.7,0.0,0.0,1.71,2.06,0.03,9.04,2.79,0.02,9.41,0.0
2006-08-15,0.0,2.3,5.92,0.08,3.53,0.0,0.0,0.04,0.0,0.39,0.0,0.0,0.0,4.86,8.02,0.4,6.68,0.0,0.0,1.33,8.7,0.0,1.87,17.04,0.0,15.27,0.0
2006-08-16,0.0,1.24,5.55,0.01,0.89,3.96,0.0,0.06,0.0,0.0,0.0,0.04,0.0,6.13,48.54,6.08,25.17,0.16,0.0,20.14,7.69,0.3,12.31,54.52,0.01,2.9,0.0
2006-08-17,4.21,1.55,1.31,0.01,0.13,6.65,0.0,0.02,0.0,0.04,0.0,0.03,0.0,9.19,1.71,16.2,2.47,0.98,0.02,2.16,1.79,0.25,17.74,16.29,0.89,2.69,0.0
2006-08-18,3.21,1.61,0.05,0.01,0.13,0.04,0.0,0.1,0.0,0.12,0.0,5.61,0.0,12.74,1.47,10.41,2.77,0.02,0.33,0.41,5.09,0.01,14.18,3.74,0.8,1.5,0.0
2006-08-19,1.35,0.65,3.53,0.32,0.81,0.0,0.0,0.16,0.0,0.05,0.0,0.05,0.01,4.15,0.07,3.82,0.21,0.0,1.09,0.2,0.0,0.12,1.36,0.0,2.03,0.24,0.0
2006-08-20,0.0,0.08,0.47,0.11,0.04,0.0,0.08,0.2,0.42,0.05,0.0,0.0,0.38,0.52,0.02,0.01,0.28,0.0,2.57,0.17,3.27,0.0,0.06,0.01,0.17,0.03,0.0
2006-08-21,0.0,4.9,0.67,0.71,0.0,0.07,0.0,2.55,0.0,1.74,0.0,0.0,0.02,0.56,0.02,0.0,0.44,0.0,0.16,0.03,0.0,0.0,1.89,0.15,0.09,0.17,0.0
2006-08-22,0.0,5.59,3.94,0.23,1.14,0.54,0.75,0.51,0.39,0.44,0.0,0.0,0.05,1.74,0.08,0.0,1.26,0.04,0.05,0.18,0.0,0.72,2.67,0.0,0.0,1.76,0.0
2006-08-23,0.0,0.7,2.99,0.02,1.76,0.0,2.53,1.4,0.17,0.33,0.0,0.0,0.0,3.62,0.47,0.0,1.78,0.0,0.0,0.2,0.0,0.0,18.12,0.0,0.0,0.8,4.41
2006-08-24,0.0,0.24,1.55,0.02,1.25,0.02,0.32,0.77,0.01,0.12,0.05,0.0,0.0,2.01,0.66,0.0,0.75,0.01,0.0,0.5,0.0,0.02,13.64,0.0,0.0,0.26,0.5
2006-08-25,0.0,0.39,0.53,0.37,1.03,0.34,0.0,0.46,0.0,0.0,0.01,0.0,0.0,0.02,0.83,0.0,1.28,0.03,0.0,0.9,0.0,0.18,8.28,0.0,0.0,0.81,0.01
2006-08-26,0.06,0.21,1.37,0.06,1.43,0.0,0.0,0.04,0.03,0.05,0.23,10.0,0.04,2.65,0.65,5.05,0.63,0.0,0.0,0.93,3.43,0.0,0.24,2.23,0.17,0.5,0.0
2006-08-27,0.08,0.92,8.84,0.0,0.47,0.0,0.01,0.1,0.13,0.04,20.66,2.85,1.27,3.67,0.27,0.3,2.09,0.0,0.2,0.07,3.24,3.3,12.52,0.25,1.86,0.37,0.0
2006-08-28,7.02,0.73,0.71,0.04,0.54,0.0,0.17,1.95,0.15,0.0,7.02,12.09,6.12,0.58,5.73,1.0,9.9,0.0,2.42,0.77,0.01,1.82,58.69,0.03,2.38,0.17,0.0
2006-08-29,2.65,0.05,4.66,0.35,0.03,0.14,0.03,5.25,0.0,0.0,0.0,0.01,0.54,0.0,0.15,0.59,0.08,0.0,7.99,0.22,0.0,0.29,35.31,0.0,2.07,0.16,0.0
2006-08-30,0.01,1.68,0.28,0.08,3.38,0.01,0.06,0.58,0.35,0.46,0.0,0.0,0.07,2.72,0.4,1.05,4.51,5.57,0.26,0.25,0.03,0.22,5.53,1.67,0.17,0.62,0.0
2006-08-31,0.01,2.11,0.03,0.17,2.27,1.52,0.11,0.1,0.68,0.26,0.44,0.0,0.0,8.22,8.5,14.38,19.07,19.37,0.0,3.38,2.38,0.08,0.05,12.07,0.12,5.08,0.0
2006-09-01,0.0,0.68,0.87,0.02,1.1,0.36,2.61,0.21,0.92,0.07,1.14,3.98,1.75,5.57,3.63,18.81,5.49,0.12,0.13,2.5,5.77,0.12,0.01,4.6,5.34,1.54,0.11
2006-09-02,0.25,0.68,0.02,0.0,0.04,1.18,3.32,0.11,3.55,0.2,0.21,36.56,3.49,0.01,1.9,15.61,1.11,6.35,0.92,4.08,4.85,0.28,0.0,14.19,40.24,0.78,0.21
2006-09-03,0.0,0.14,0.0,0.03,0.0,0.15,2.67,0.0,0.37,0.16,0.0,2.97,0.2,0.03,0.4,0.0,0.22,0.0,4.62,0.22,0.25,0.73,0.0,0.1,1.09,0.04,0.0
2006-09-04,0.46,0.95,0.03,6.45,7.98,0.18,2.84,5.78,4.62,9.45,3.93,4.41,3.23,9.83,0.96,0.0,4.72,0.98,11.48,1.0,2.55,17.12,8.86,0.0,0.15,0.26,0.08
2006-09-05,0.0,2.13,0.01,4.36,3.29,0.0,1.02,7.09,0.85,1.95,0.1,0.0,0.34,2.19,2.5,0.0,4.77,0.26,1.29,3.58,0.0,0.08,5.9,0.0,0.01,0.59,0.51
2006-09-06,0.0,1.58,0.0,0.13,8.41,0.0,4.87,0.41,0.91,1.96,0.0,0.0,0.1,0.19,1.12,0.0,3.3,0.3,7.71,1.69,0.03,0.0,1.69,0.01,0.05,0.45,22.09
2006-09-07,0.02,3.97,0.05,0.07,17.4,0.0,1.56,0.63,10.03,17.24,4.48,0.0,0.15,0.96,3.13,0.12,10.67,0.78,3.61,3.42,0.02,10.43,0.52,0.06,0.02,3.29,5.27
2006-09-08,0.0,3.44,2.95,0.46,2.75,0.51,0.01,2.39,1.14,10.98,30.76,5.43,0.0,0.62,2.91,0.13,7.94,0.52,0.0,4.27,0.62,12.44,0.19,4.54,0.0,22.61,0.02
2006-09-09,16.33,5.45,1.18,0.56,6.34,0.03,0.73,0.69,2.61,8.35,7.01,16.66,0.02,0.36,1.75,1.19,8.48,0.75,0.02,0.35,11.34,6.89,0.0,4.16,0.0,14.57,0.0
2006-09-10,3.28,8.92,4.28,0.1,6.8,0.48,3.09,1.65,7.01,15.63,0.11,0.0,0.0,7.18,1.09,0.79,6.49,1.11,0.03,0.55,0.21,18.08,2.12,0.15,0.0,5.24,0.12
2006-09-11,0.16,3.22,2.73,0.0,4.54,0.07,3.2,1.28,8.25,8.02,0.0,0.0,0.21,10.6,3.75,0.0,10.21,0.56,0.01,3.13,0.0,8.06,2.1,0.0,0.0,3.44,0.96
2006-09-12,1.45,0.7,1.0,0.0,7.46,0.01,3.11,0.2,8.18,25.6,0.0,0.0,0.15,11.27,0.85,0.0,0.75,1.72,0.03,1.69,8.79,2.04,4.39,0.29,0.0,3.97,0.19
2006-09-13,0.05,0.8,13.32,0.0,9.34,0.0,4.56,0.08,7.46,22.1,0.0,0.0,0.01,11.41,1.94,0.01,5.24,0.27,0.07,1.09,6.33,10.55,0.21,0.67,0.04,2.59,0.66
2006-09-14,0.0,4.85,13.35,0.18,3.08,0.06,3.39,0.53,8.36,13.5,0.0,0.0,0.2,11.04,0.87,0.0,3.27,0.82,0.04,0.65,4.46,4.85,0.0,0.01,0.0,0.66,0.64
2006-09-15,0.0,10.7,2.55,0.19,8.89,0.04,3.94,0.61,9.78,12.24,0.0,1.22,0.22,11.95,0.89,5.12,6.27,1.19,0.03,1.16,30.02,14.75,2.3,2.38,0.01,2.4,0.65
2006-09-16,0.06,2.78,0.1,0.35,6.19,0.65,3.81,0.09,9.14,22.32,0.0,0.82,0.54,7.38,3.07,42.71,3.6,1.92,0.15,1.86,0.41,21.49,6.09,8.16,4.01,4.38,0.65
2006-09-17,0.2,0.58,0.03,4.39,5.68,1.03,5.06,0.47,13.39,14.1,0.0,0.0,0.22,9.15,1.4,16.51,4.33,1.22,4.79,0.43,1.93,8.97,1.99,0.59,11.75,2.69,0.61
2006-09-18,0.06,0.45,0.03,4.26,2.11,0.03,3.01,6.98,5.68,13.11,0.0,0.0,3.42,8.56,0.76,0.19,1.5,0.16,15.88,0.06,0.0,8.71,0.07,0.02,12.95,0.06,0.48
2006-09-19,0.01,0.34,0.02,0.6,1.57,0.62,4.64,6.13,9.08,29.92,0.0,0.0,0.57,2.77,1.22,0.46,3.66,2.58,2.91,0.09,0.01,0.0,0.0,0.3,4.14,0.03,4.35
2006-09-20,19.49,0.42,0.06,0.48,1.12,0.61,7.75,0.25,8.56,16.19,7.75,10.86,21.18,2.66,0.27,30.82,1.21,2.63,11.3,0.08,3.09,1.79,1.79,7.66,14.94,0.02,26.15
2006-09-21,11.48,0.2,0.03,2.11,0.61,0.02,4.25,0.3,10.23,15.69,0.0,0.0,1.36,2.22,0.35,0.64,1.75,1.64,2.23,0.04,4.5,4.33,0.27,0.02,3.69,0.01,20.87
2006-09-22,5.48,0.23,0.03,0.32,1.04,0.0,2.34,4.57,1.59,6.85,0.5,0.27,10.57,2.62,0.45,1.68,0.85,0.53,0.08,0.11,0.32,5.02,1.53,0.04,0.0,0.01,2.4
2006-09-23,9.79,0.64,0.01,0.13,0.41,0.0,8.69,0.74,4.35,12.34,1.98,12.65,3.26,2.67,0.03,5.36,0.07,0.55,0.58,0.08,0.1,3.05,3.55,0.46,2.92,0.04,5.24
2006-09-24,4.34,1.75,0.0,0.01,0.0,0.0,4.36,7.05,8.56,0.0,0.05,0.43,4.04,0.36,0.03,2.04,0.06,0.22,6.23,0.03,0.01,24.49,0.51,0.13,5.63,0.22,1.52
2006-09-25,0.16,0.4,0.0,0.03,0.02,0.0,1.61,1.74,6.47,0.0,0.26,0.0,0.86,0.1,0.0,0.12,0.03,0.0,2.03,0.0,0.0,12.36,0.0,0.02,0.62,0.02,1.68
2006-09-26,0.1,0.32,0.35,0.0,1.11,1.05,2.96,2.0,23.21,0.01,0.14,0.0,0.22,25.21,3.18,0.03,2.32,0.79,2.3,1.06,0.0,4.84,0.0,0.0,0.21,0.08,18.85
2006-09-27,4.14,0.35,1.99,0.01,15.82,1.28,1.96,0.35,21.76,1.75,1.71,0.96,0.11,11.02,3.43,0.47,1.48,1.18,0.11,0.96,0.0,12.23,0.0,0.16,0.02,0.76,1.67
2006-09-28,7.66,0.42,3.03,0.02,9.38,0.0,1.17,0.5,8.45,0.98,5.78,22.24,0.0,4.38,0.0,1.64,0.1,0.04,0.0,0.04,0.26,10.54,7.84,1.02,0.0,16.65,1.75
2006-09-29,0.73,2.72,1.57,0.12,5.6,0.0,1.46,0.09,5.17,0.01,0.54,0.32,0.0,2.11,0.0,18.08,0.11,0.0,0.47,0.06,0.01,8.42,1.82,8.39,5.65,11.08,0.16
2006-09-30,0.21,0.23,0.43,0.01,3.05,0.0,2.07,0.35,7.32,0.0,3.92,1.38,0.09,0.64,0.03,2.44,0.14,0.0,7.02,0.03,0.0,15.75,0.0,0.0,4.65,2.4,1.95
2006-10-01,0.03,1.8,0.0,0.23,4.51,0.0,15.55,1.98,13.51,0.0,8.69,2.11,2.44,0.0,0.46,17.23,2.22,0.0,0.49,0.01,0.47,7.81,0.0,10.65,6.3,1.93,5.38
2006-10-02,0.08,4.3,0.01,0.01,4.96,0.0,6.54,1.03,17.98,4.95,8.75,6.98,4.35,20.57,0.2,9.35,1.84,0.14,4.93,0.09,0.96,14.61,0.0,11.94,2.04,1.21,2.88
2006-10-03,0.03,0.2,0.0,0.0,3.93,0.0,1.08,3.68,0.8,16.93,4.53,0.54,0.22,0.39,0.06,0.35,0.09,0.71,4.22,0.05,0.06,12.92,0.0,0.94,0.59,0.1,2.17
2006-10-04,0.07,3.25,0.82,0.18,0.41,0.0,2.08,5.1,7.09,7.33,0.18,0.61,0.58,16.02,0.84,0.03,5.92,0.76,0.22,0.03,4.82,16.05,0.0,0.18,0.7,0.43,1.26
2006-10-05,0.07,5.22,0.08,0.05,4.63,0.09,8.84,0.12,7.93,20.26,5.96,15.52,6.01,17.26,0.54,6.07,4.85,0.63,0.38,0.14,3.62,14.7,0.0,8.43,12.72,1.03,2.88
2006-10-06,14.04,3.89,5.5,0.2,3.94,0.59,4.42,0.31,4.39,17.05,2.01,0.22,3.82,17.77,3.63,3.07,12.8,0.76,16.76,0.55,0.04,6.76,0.0,1.85,4.37,0.34,1.73
2006-10-07,0.23,3.73,3.05,0.1,3.42,0.0,48.48,1.48,16.34,6.42,4.9,0.01,3.75,10.96,3.35,0.14,13.26,1.21,20.86,1.21,0.0,13.72,0.11,0.02,1.91,0.75,2.21
2006-10-08,31.58,3.61,2.86,40.37,4.03,0.0,2.14,2.37,7.22,13.56,4.14,0.58,1.97,8.68,3.02,1.41,12.25,0.35,4.52,0.9,0.07,13.67,1.02,0.33,0.94,1.89,2.05
2006-10-09,2.36,1.71,3.26,4.06,6.18,0.11,18.31,1.01,8.85,16.01,3.57,0.17,8.44,11.77,3.73,0.45,9.14,1.28,0.41,1.86,0.0,26.16,0.09,0.16,0.22,3.07,10.32
2006-10-10,0.07,0.82,0.2,0.59,3.03,0.15,1.16,1.92,6.64,26.34,8.43,0.1,0.78,20.31,2.43,0.01,2.46,1.79,0.33,2.5,12.52,7.03,0.0,0.05,3.07,0.53,3.38
2006-10-11,0.03,5.02,0.0,0.1,1.14,0.0,9.52,1.21,1.44,2.44,7.67,0.81,0.46,0.23,2.67,7.01,1.77,0.09,0.01,4.4,10.59,0.93,0.01,20.75,0.43,0.56,0.03
2006-10-12,1.66,1.05,0.0,0.06,0.2,0.0,22.96,0.98,9.0,0.01,31.51,0.04,4.35,1.1,0.13,13.53,0.54,0.0,6.85,0.35,0.26,1.68,0.0,17.21,3.38,0.35,0.01
2006-10-13,1.18,0.0,0.02,0.07,0.04,0.0,33.39,11.43,12.79,0.0,9.95,0.08,13.35,1.97,0.0,2.19,0.02,0.0,5.58,0.01,0.08,0.19,0.0,2.66,2.52,0.0,0.63
