,DATA,TMAX,TMIN,UR,VENTO,RAD,ANO,MES
10509,2020-10-09,38.84,22.77,53.5,2.9,11.93,2020,Out
10510,2020-10-10,34.41,18.29,43.62,2.64,16.77,2020,Out
10511,2020-10-11,34.27,15.05,45.94,2.99,21.86,2020,Out
10512,2020-10-12,35.85,15.71,45.0,2.29,24.67,2020,Out
10513,2020-10-13,38.44,17.63,41.12,1.66,24.73,2020,Out
10514,2020-10-14,38.15,21.5,42.06,1.78,18.73,2020,Out
10515,2020-10-15,31.49,19.96,61.56,2.59,9.2,2020,Out
10516,2020-10-16,29.3,17.45,57.81,3.8,11.01,2020,Out
10517,2020-10-17,30.4,15.85,57.0,2.92,23.09,2020,Out
10518,2020-10-18,33.86,18.44,53.56,2.15,20.81,2020,Out
10519,2020-10-19,30.36,20.63,62.12,2.44,13.89,2020,Out
10520,2020-10-20,29.36,19.05,73.44,1.81,11.35,2020,Out
10521,2020-10-21,29.15,20.28,72.31,1.71,20.81,2020,Out
10522,2020-10-22,33.53,18.43,58.88,3.09,24.81,2020,Out
10523,2020-10-23,33.88,19.41,56.5,2.3,24.55,2020,Out
10524,2020-10-24,25.93,19.8,77.19,1.66,10.73,2020,Out
10525,2020-10-25,32.83,18.21,63.31,1.59,20.53,2020,Out
10526,2020-10-26,34.22,17.83,58.0,1.68,26.25,2020,Out
10527,2020-10-27,34.38,20.03,57.0,2.28,22.29,2020,Out
10528,2020-10-28,35.71,16.63,40.81,1.62,30.23,2020,Out
10529,2020-10-29,30.77,21.51,57.44,0.95,19.5,2020,Out
10530,2020-10-30,28.91,17.87,73.25,2.3,12.61,2020,Out
10531,2020-10-31,28.87,16.3,62.56,3.88,19.35,2020,Out
10532,2020-11-01,29.35,14.19,58.88,3.72,24.92,2020,Nov
10533,2020-11-02,29.75,11.98,51.19,2.78,30.0,2020,Nov
10534,2020-11-03,30.68,12.07,50.19,2.38,20.3,2020,Nov
10535,2020-11-04,31.92,13.16,53.88,2.36,27.9,2020,Nov
10536,2020-11-05,32.76,14.33,51.19,2.34,27.58,2020,Nov
10537,2020-11-06,33.23,14.27,47.94,2.48,30.69,2020,Nov
10538,2020-11-07,36.47,13.86,46.5,2.15,30.13,2020,Nov
10539,2020-11-08,38.06,16.01,38.75,1.76,29.25,2020,Nov
10540,2020-11-09,38.63,19.05,44.75,2.3,24.97,2020,Nov
10541,2020-11-10,31.39,20.44,63.75,1.52,16.71,2020,Nov
10542,2020-11-11,30.49,21.38,66.75,1.03,19.71,2020,Nov
10543,2020-11-12,31.15,19.53,67.38,1.27,21.84,2020,Nov
10544,2020-11-13,28.46,20.51,73.25,0.95,21.1,2020,Nov
10545,2020-11-14,29.51,20.15,69.5,1.04,20.72,2020,Nov
10546,2020-11-15,35.73,19.1,55.75,1.27,25.6,2020,Nov
10547,2020-11-16,34.98,20.94,57.38,1.62,19.64,2020,Nov
10548,2020-11-17,33.52,22.31,64.19,1.44,19.6,2020,Nov
10549,2020-11-18,30.99,19.22,78.12,1.34,15.26,2020,Nov
10550,2020-11-19,31.19,17.34,70.69,2.38,15.32,2020,Nov
10551,2020-11-20,31.15,15.12,58.12,2.66,27.44,2020,Nov
10552,2020-11-21,32.23,14.34,55.19,2.09,30.71,2020,Nov
10553,2020-11-22,33.7,14.93,54.12,2.05,26.5,2020,Nov
10554,2020-11-23,34.47,16.29,54.06,2.25,28.51,2020,Nov
10555,2020-11-24,34.76,17.97,57.19,1.73,28.21,2020,Nov
10556,2020-11-25,35.5,19.41,53.25,1.69,28.61,2020,Nov
10557,2020-11-26,34.9,20.03,54.75,1.64,25.2,2020,Nov
10558,2020-11-27,35.23,20.31,53.88,1.4,27.63,2020,Nov
10559,2020-11-28,33.8,21.06,55.31,1.8,28.28,2020,Nov
10560,2020-11-29,36.59,20.58,49.44,1.39,26.06,2020,Nov
10561,2020-11-30,34.73,22.04,53.19,1.7,23.56,2020,Nov
10562,2020-12-01,35.33,21.26,59.44,1.59,24.09,2020,Dez
10563,2020-12-02,29.71,20.71,71.88,1.46,15.14,2020,Dez
10564,2020-12-03,33.63,19.45,67.5,1.94,18.54,2020,Dez
10565,2020-12-04,35.33,20.2,64.88,1.16,25.21,2020,Dez
10566,2020-12-05,35.26,21.38,69.75,1.89,20.22,2020,Dez
10567,2020-12-06,30.05,19.58,76.0,1.48,16.91,2020,Dez
10568,2020-12-07,31.11,20.12,76.94,1.62,12.32,2020,Dez
10569,2020-12-08,31.05,20.66,76.38,1.15,17.23,2020,Dez
10570,2020-12-09,31.7,20.83,70.19,0.81,21.32,2020,Dez
10571,2020-12-10,32.76,18.08,62.81,0.96,24.57,2020,Dez
10572,2020-12-11,27.49,19.18,66.06,1.33,13.2,2020,Dez
10573,2020-12-12,30.89,18.39,71.88,1.55,17.44,2020,Dez
10574,2020-12-13,27.43,19.56,82.94,1.31,20.1,2020,Dez
10575,2020-12-14,32.54,20.49,70.0,1.77,22.04,2020,Dez
10576,2020-12-15,29.57,21.15,74.69,1.18,20.21,2020,Dez
10577,2020-12-16,30.08,21.01,72.94,0.79,21.95,2020,Dez
10578,2020-12-17,30.96,21.14,72.31,0.95,19.17,2020,Dez
10579,2020-12-18,34.16,20.45,63.88,1.14,26.51,2020,Dez
10580,2020-12-19,34.69,21.55,61.19,1.4,27.99,2020,Dez
10581,2020-12-20,34.09,22.33,60.38,0.97,18.92,2020,Dez
10582,2020-12-21,35.31,22.98,59.12,1.02,24.75,2020,Dez
10583,2020-12-22,33.13,20.87,73.31,1.26,18.93,2020,Dez
10584,2020-12-23,33.65,19.43,66.38,1.74,22.2,2020,Dez
10585,2020-12-24,33.73,18.49,61.19,2.35,24.37,2020,Dez
10586,2020-12-25,33.73,17.73,61.0,2.13,19.78,2020,Dez
10587,2020-12-26,31.67,18.44,70.25,2.35,20.38,2020,Dez
10588,2020-12-27,26.46,20.77,82.06,1.28,17.17,2020,Dez
10589,2020-12-28,30.83,19.9,77.19,1.38,17.95,2020,Dez
10590,2020-12-29,30.38,20.0,76.38,1.6,16.82,2020,Dez
10591,2020-12-30,32.21,19.9,70.0,1.8,16.57,2020,Dez
10592,2020-12-31,31.48,20.73,67.62,1.81,11.49,2020,Dez
10593,2021-01-01,29.26,20.32,72.69,1.06,18.61,2021,Jan
10594,2021-01-02,31.07,20.06,74.5,1.41,18.43,2021,Jan
10595,2021-01-03,32.02,18.19,71.25,1.65,25.06,2021,Jan
10596,2021-01-04,33.19,18.74,62.69,1.42,27.75,2021,Jan
10597,2021-01-05,33.4,20.0,60.75,1.49,24.33,2021,Jan
10598,2021-01-06,32.68,21.63,66.88,1.48,19.31,2021,Jan
10599,2021-01-07,30.8,21.52,71.44,1.66,19.56,2021,Jan
10600,2021-01-08,29.58,20.64,74.56,1.26,22.36,2021,Jan
10601,2021-01-09,34.81,20.61,65.75,1.28,21.72,2021,Jan
10602,2021-01-10,32.6,21.86,70.69,1.04,13.26,2021,Jan
10603,2021-01-11,30.77,22.2,77.56,1.23,20.82,2021,Jan
10604,2021-01-12,29.02,21.84,82.12,1.2,16.57,2021,Jan
10605,2021-01-13,30.04,22.01,81.56,0.91,19.04,2021,Jan
10606,2021-01-14,25.62,20.91,87.0,1.71,19.34,2021,Jan
10607,2021-01-15,29.47,20.12,81.06,1.3,12.16,2021,Jan
10608,2021-01-16,29.84,19.98,80.56,1.81,20.59,2021,Jan
10609,2021-01-17,28.94,20.33,81.88,1.85,17.82,2021,Jan
10610,2021-01-18,31.08,20.14,75.38,1.66,22.56,2021,Jan
10611,2021-01-19,29.53,21.36,77.44,0.84,23.89,2021,Jan
10612,2021-01-20,31.85,21.69,67.69,1.03,26.79,2021,Jan
10613,2021-01-21,33.76,21.2,62.0,1.52,28.16,2021,Jan
10614,2021-01-22,33.59,20.91,59.19,1.49,28.41,2021,Jan
10615,2021-01-23,32.49,22.28,60.19,1.54,27.04,2021,Jan
10616,2021-01-24,30.33,21.05,71.38,1.29,23.28,2021,Jan
10617,2021-01-25,29.51,20.3,73.81,1.37,24.6,2021,Jan
10618,2021-01-26,30.04,19.96,69.56,1.36,22.49,2021,Jan
10619,2021-01-27,30.8,20.99,68.12,1.67,25.5,2021,Jan
10620,2021-01-28,32.4,19.84,66.5,1.26,22.98,2021,Jan
10621,2021-01-29,34.28,20.44,62.0,1.28,24.29,2021,Jan
10622,2021-01-30,36.33,20.51,56.94,1.34,28.21,2021,Jan
10623,2021-01-31,34.99,21.58,62.19,1.45,24.65,2021,Jan
10624,2021-02-01,32.26,20.95,62.25,0.7,16.65,2021,Fev
10625,2021-02-02,35.48,21.08,60.12,0.93,24.33,2021,Fev
10626,2021-02-03,35.3,21.11,62.94,0.97,26.79,2021,Fev
10627,2021-02-04,33.3,22.29,63.75,1.55,23.98,2021,Fev
10628,2021-02-05,33.65,21.62,71.31,1.75,18.7,2021,Fev
10629,2021-02-06,33.44,18.76,58.38,1.57,22.37,2021,Fev
10630,2021-02-07,32.26,17.99,59.12,2.16,26.14,2021,Fev
10631,2021-02-08,31.62,17.83,58.5,1.93,25.78,2021,Fev
10632,2021-02-09,32.38,17.33,60.5,1.6,25.92,2021,Fev
10633,2021-02-10,33.53,19.05,59.44,1.49,26.67,2021,Fev
10634,2021-02-11,28.1,19.49,73.12,1.31,9.74,2021,Fev
10635,2021-02-12,25.95,19.54,86.25,1.3,11.91,2021,Fev
10636,2021-02-13,29.15,19.87,79.38,1.39,14.9,2021,Fev
10637,2021-02-14,28.99,18.65,75.19,1.32,19.61,2021,Fev
10638,2021-02-15,30.04,20.12,70.06,1.26,21.2,2021,Fev
10639,2021-02-16,33.51,18.4,66.75,1.59,23.25,2021,Fev
10640,2021-02-17,31.58,20.21,70.44,0.92,14.7,2021,Fev
10641,2021-02-18,33.27,18.46,65.94,1.33,25.25,2021,Fev
10642,2021-02-19,34.38,17.37,48.88,1.39,28.04,2021,Fev
10643,2021-02-20,35.72,18.1,55.94,1.16,26.45,2021,Fev
10644,2021-02-21,35.4,19.87,60.0,1.74,23.89,2021,Fev
10645,2021-02-22,35.37,20.19,60.81,1.48,26.18,2021,Fev
10646,2021-02-23,35.97,20.05,56.06,1.18,26.84,2021,Fev
10647,2021-02-24,35.98,20.98,55.56,1.45,25.77,2021,Fev
10648,2021-02-25,32.38,21.23,69.12,1.31,15.28,2021,Fev
10649,2021-02-26,29.61,19.33,76.31,1.81,15.82,2021,Fev
10650,2021-02-27,30.03,19.52,74.06,1.16,16.43,2021,Fev
10651,2021-02-28,28.23,19.37,78.19,1.45,18.18,2021,Fev
10652,2021-03-01,28.51,19.2,75.31,1.29,20.63,2021,Mar
10653,2021-03-02,28.94,20.33,70.19,1.26,22.92,2021,Mar
10654,2021-03-03,31.53,20.7,65.31,1.77,20.18,2021,Mar
10655,2021-03-04,31.14,20.09,70.69,1.58,20.05,2021,Mar
10656,2021-03-05,26.9,19.89,82.88,1.95,14.4,2021,Mar
10657,2021-03-06,25.88,19.99,87.38,1.9,14.23,2021,Mar
10658,2021-03-07,28.41,19.58,81.44,1.64,12.22,2021,Mar
10659,2021-03-08,28.94,19.28,79.56,1.01,17.87,2021,Mar
10660,2021-03-09,30.28,18.14,73.44,0.9,23.11,2021,Mar
10661,2021-03-10,31.26,18.23,70.19,1.16,24.1,2021,Mar
10662,2021-03-11,32.15,18.47,65.38,1.53,24.02,2021,Mar
10663,2021-03-12,34.54,19.6,58.19,1.05,23.55,2021,Mar
10664,2021-03-13,31.96,19.8,59.75,0.91,24.52,2021,Mar
10665,2021-03-14,33.87,19.84,60.06,1.23,20.87,2021,Mar
10666,2021-03-15,33.06,19.62,65.69,1.05,21.71,2021,Mar
10667,2021-03-16,33.59,20.17,59.62,0.8,23.89,2021,Mar
10668,2021-03-17,31.24,20.39,69.31,1.26,21.49,2021,Mar
10669,2021-03-18,29.01,19.98,75.0,0.98,9.06,2021,Mar
10670,2021-03-19,32.19,19.28,70.06,1.16,18.59,2021,Mar
10671,2021-03-20,33.62,19.94,65.62,1.19,22.82,2021,Mar
10672,2021-03-21,33.65,20.76,59.75,1.3,24.68,2021,Mar
10673,2021-03-22,34.84,18.67,56.56,1.01,24.39,2021,Mar
10674,2021-03-23,35.24,19.57,59.19,0.8,21.5,2021,Mar
10675,2021-03-24,35.72,20.53,55.5,1.18,21.09,2021,Mar
10676,2021-03-25,34.98,20.31,59.75,1.3,23.34,2021,Mar
10677,2021-03-26,34.83,21.38,57.88,0.84,22.64,2021,Mar
10678,2021-03-27,34.75,21.4,62.0,1.09,23.64,2021,Mar
10679,2021-03-28,34.86,21.12,61.75,1.1,21.77,2021,Mar
10680,2021-03-29,35.58,21.01,56.56,1.17,21.85,2021,Mar
10681,2021-03-30,33.84,20.05,59.88,1.69,23.12,2021,Mar
10682,2021-03-31,32.16,18.61,60.38,1.88,20.81,2021,Mar
10683,2021-04-01,31.19,15.69,57.12,1.84,21.26,2021,Abr
10684,2021-04-02,31.46,16.05,60.75,1.95,24.64,2021,Abr
10685,2021-04-03,32.43,15.8,58.69,1.86,22.77,2021,Abr
10686,2021-04-04,32.62,17.31,61.62,1.98,21.46,2021,Abr
10687,2021-04-05,31.72,17.85,63.0,1.73,20.46,2021,Abr
10688,2021-04-06,28.61,18.64,74.5,1.12,9.75,2021,Abr
10689,2021-04-07,30.74,18.06,67.25,1.69,19.98,2021,Abr
10690,2021-04-08,32.51,18.52,58.56,2.09,23.02,2021,Abr
10691,2021-04-09,31.67,16.08,57.62,1.61,22.38,2021,Abr
10692,2021-04-10,32.59,15.31,50.31,1.06,23.7,2021,Abr
10693,2021-04-11,32.62,15.03,52.25,1.15,23.91,2021,Abr
10694,2021-04-12,33.38,17.01,44.0,0.9,23.68,2021,Abr
10695,2021-04-13,28.65,18.65,67.88,2.04,11.79,2021,Abr
10696,2021-04-14,30.74,15.98,61.5,1.92,19.45,2021,Abr
10697,2021-04-15,30.85,16.7,62.12,1.46,20.49,2021,Abr
10698,2021-04-16,31.37,17.18,60.38,1.27,18.55,2021,Abr
10699,2021-04-17,28.37,17.62,73.12,1.22,13.99,2021,Abr
10700,2021-04-18,28.25,17.87,75.06,0.91,12.19,2021,Abr
10701,2021-04-19,28.01,16.22,71.19,2.03,17.69,2021,Abr
10702,2021-04-20,28.37,15.94,68.5,2.34,20.94,2021,Abr
10703,2021-04-21,28.3,14.94,69.62,2.02,21.98,2021,Abr
10704,2021-04-22,28.13,15.69,69.75,1.88,20.93,2021,Abr
10705,2021-04-23,29.04,14.31,64.12,1.36,21.84,2021,Abr
10706,2021-04-24,30.77,14.95,60.44,1.23,20.99,2021,Abr
10707,2021-04-25,31.35,15.89,52.0,1.12,19.85,2021,Abr
10708,2021-04-26,31.52,17.22,57.31,1.05,18.04,2021,Abr
10709,2021-04-27,30.29,16.93,64.44,1.36,17.38,2021,Abr
10710,2021-04-28,30.05,15.04,61.81,1.43,20.95,2021,Abr
10711,2021-04-29,28.17,14.64,63.06,2.57,19.59,2021,Abr
10712,2021-04-30,28.8,14.4,64.06,1.91,18.56,2021,Abr
10713,2021-05-01,27.07,16.58,61.94,1.62,14.23,2021,Mai
10714,2021-05-02,30.23,14.34,56.81,1.29,19.25,2021,Mai
10715,2021-05-03,30.85,13.65,52.0,0.83,20.32,2021,Mai
10716,2021-05-04,31.24,13.52,50.56,1.18,19.08,2021,Mai
10717,2021-05-05,31.44,14.76,47.31,1.05,20.03,2021,Mai
10718,2021-05-06,30.9,16.55,44.62,1.47,18.66,2021,Mai
10719,2021-05-07,27.2,15.73,65.06,1.91,17.12,2021,Mai
10720,2021-05-08,28.8,14.87,64.44,2.15,18.42,2021,Mai
10721,2021-05-09,29.76,14.24,62.88,1.65,17.88,2021,Mai
10722,2021-05-10,29.51,14.65,61.62,1.35,15.61,2021,Mai
10723,2021-05-11,29.93,14.24,55.62,1.36,15.84,2021,Mai
10724,2021-05-12,29.32,15.81,60.75,1.9,13.6,2021,Mai
10725,2021-05-13,26.92,14.41,69.88,2.2,15.21,2021,Mai
10726,2021-05-14,27.3,13.71,68.0,1.54,15.66,2021,Mai
10727,2021-05-15,28.82,14.23,64.25,1.18,11.17,2021,Mai
10728,2021-05-16,28.55,14.33,63.88,1.31,16.2,2021,Mai
10729,2021-05-17,28.38,13.05,59.06,1.41,17.69,2021,Mai
10730,2021-05-18,28.0,13.27,57.5,1.26,16.95,2021,Mai
10731,2021-05-19,29.08,12.3,54.69,1.25,18.8,2021,Mai
10732,2021-05-20,29.75,14.69,39.19,1.28,18.67,2021,Mai
10733,2021-05-21,30.48,17.23,41.25,1.05,13.57,2021,Mai
10734,2021-05-22,26.01,17.85,61.38,1.74,6.27,2021,Mai
10735,2021-05-23,25.62,16.98,77.5,2.47,6.97,2021,Mai
10736,2021-05-24,23.69,11.4,46.31,1.36,13.19,2021,Mai
10737,2021-05-25,25.83,9.7,43.81,0.87,16.63,2021,Mai
10738,2021-05-26,29.8,14.44,44.62,1.07,15.57,2021,Mai
10739,2021-05-27,30.54,15.35,49.75,1.17,15.76,2021,Mai
10740,2021-05-28,31.23,17.44,54.0,1.57,13.22,2021,Mai
10741,2021-05-29,30.96,18.52,59.44,1.92,13.09,2021,Mai
10742,2021-05-30,29.57,17.73,64.81,1.18,13.08,2021,Mai
10743,2021-05-31,28.69,16.9,70.62,1.18,12.31,2021,Mai
10744,2021-06-01,29.03,15.18,64.5,1.23,16.11,2021,Jun
10745,2021-06-02,30.61,13.64,54.06,1.23,16.52,2021,Jun
10746,2021-06-03,31.36,16.56,50.56,0.81,16.82,2021,Jun
10747,2021-06-04,31.24,14.3,55.69,1.59,17.17,2021,Jun
10748,2021-06-05,30.06,15.01,53.88,1.8,16.51,2021,Jun
10749,2021-06-06,28.26,16.65,54.69,1.15,13.53,2021,Jun
10750,2021-06-07,28.82,15.59,63.94,1.35,13.64,2021,Jun
10751,2021-06-08,27.93,15.76,74.38,1.49,13.5,2021,Jun
10752,2021-06-09,29.98,15.51,68.75,1.3,13.93,2021,Jun
10753,2021-06-10,28.23,15.28,75.5,1.27,5.67,2021,Jun
10754,2021-06-11,23.98,16.37,81.81,0.91,8.94,2021,Jun
10755,2021-06-12,25.12,13.17,72.25,1.08,15.6,2021,Jun
10756,2021-06-13,25.25,11.44,66.94,1.66,17.3,2021,Jun
10757,2021-06-14,26.97,10.19,68.12,1.38,17.06,2021,Jun
10758,2021-06-15,27.05,11.32,67.44,1.16,15.95,2021,Jun
10759,2021-06-16,24.97,11.3,71.12,1.17,17.12,2021,Jun
10760,2021-06-17,24.92,11.92,69.06,1.46,16.55,2021,Jun
10761,2021-06-18,26.93,11.62,67.12,1.41,16.02,2021,Jun
10762,2021-06-19,28.44,14.09,59.06,1.82,13.77,2021,Jun
10763,2021-06-20,25.6,13.39,66.44,1.83,13.58,2021,Jun
10764,2021-06-21,26.47,11.55,67.19,1.27,14.89,2021,Jun
10765,2021-06-22,26.05,15.98,75.31,1.22,10.9,2021,Jun
10766,2021-06-23,25.1,13.05,71.62,1.95,15.43,2021,Jun
10767,2021-06-24,28.73,11.77,66.38,1.66,16.2,2021,Jun
10768,2021-06-25,30.9,14.71,55.44,1.09,15.52,2021,Jun
10769,2021-06-26,30.44,16.1,54.0,1.59,16.02,2021,Jun
10770,2021-06-27,28.91,15.21,51.31,2.02,16.79,2021,Jun
10771,2021-06-28,27.78,11.92,55.12,1.5,17.09,2021,Jun
10772,2021-06-29,20.65,8.81,56.19,2.12,6.64,2021,Jun
10773,2021-06-30,19.0,5.46,45.44,1.28,14.65,2021,Jun
10774,2021-07-01,23.5,4.92,57.94,2.07,17.71,2021,Jul
10775,2021-07-02,27.37,8.19,56.62,1.44,16.7,2021,Jul
10776,2021-07-03,27.51,9.81,56.75,0.98,17.25,2021,Jul
10777,2021-07-04,26.01,10.82,61.38,1.72,16.87,2021,Jul
10778,2021-07-05,26.19,10.51,63.31,1.26,16.64,2021,Jul
10779,2021-07-06,25.5,11.86,65.38,1.55,17.02,2021,Jul
10780,2021-07-07,25.75,11.73,64.69,1.38,17.19,2021,Jul
10781,2021-07-08,25.97,11.23,60.75,1.18,17.54,2021,Jul
10782,2021-07-09,27.02,9.87,54.19,0.98,17.54,2021,Jul
10783,2021-07-10,27.83,10.16,50.12,1.3,17.43,2021,Jul
10784,2021-07-11,28.12,11.06,45.25,1.1,17.43,2021,Jul
10785,2021-07-12,28.69,11.14,43.0,1.34,17.87,2021,Jul
10786,2021-07-13,28.54,11.89,44.25,1.65,17.81,2021,Jul
10787,2021-07-14,28.73,11.85,48.81,1.64,17.47,2021,Jul
10788,2021-07-15,29.76,13.37,45.19,1.54,17.75,2021,Jul
10789,2021-07-16,29.79,13.93,51.19,1.34,16.29,2021,Jul
10790,2021-07-17,29.74,14.33,62.88,1.85,14.74,2021,Jul
10791,2021-07-18,26.52,11.49,56.19,1.85,13.45,2021,Jul
10792,2021-07-19,22.06,4.23,36.62,1.43,19.25,2021,Jul
10793,2021-07-20,23.8,4.49,34.81,1.62,16.92,2021,Jul
10794,2021-07-21,26.48,8.16,44.62,1.26,15.67,2021,Jul
10795,2021-07-22,29.71,8.27,44.0,1.58,18.69,2021,Jul
10796,2021-07-23,28.94,10.13,53.94,1.95,18.63,2021,Jul
10797,2021-07-24,28.87,11.4,41.75,1.94,18.98,2021,Jul
10798,2021-07-25,29.06,11.83,40.38,1.85,19.07,2021,Jul
10799,2021-07-26,30.24,11.7,38.69,1.72,18.93,2021,Jul
10800,2021-07-27,31.02,13.36,42.94,2.4,18.49,2021,Jul
10801,2021-07-28,18.26,8.59,74.94,2.23,3.63,2021,Jul
10802,2021-07-29,17.89,2.94,48.38,1.46,19.62,2021,Jul
10803,2021-07-30,18.03,2.47,54.88,2.22,18.0,2021,Jul
10804,2021-07-31,24.11,6.61,62.5,2.37,18.81,2021,Jul
10805,2021-08-01,24.51,9.03,62.94,1.85,18.05,2021,Ago
10806,2021-08-02,27.05,10.37,60.56,1.61,18.67,2021,Ago
10807,2021-08-03,24.63,10.78,65.5,2.38,18.78,2021,Ago
10808,2021-08-04,26.5,10.31,65.5,2.68,18.09,2021,Ago
10809,2021-08-05,25.4,11.59,61.69,2.14,15.92,2021,Ago
10810,2021-08-06,25.45,13.2,59.5,2.05,15.57,2021,Ago
10811,2021-08-07,26.94,16.08,53.56,1.93,14.73,2021,Ago
10812,2021-08-08,28.65,15.24,44.19,1.87,17.67,2021,Ago
10813,2021-08-09,29.68,13.13,42.44,1.27,16.9,2021,Ago
10814,2021-08-10,30.69,13.59,35.75,1.38,20.32,2021,Ago
10815,2021-08-11,31.44,15.82,38.0,1.83,20.03,2021,Ago
10816,2021-08-12,29.06,13.3,62.56,2.84,18.54,2021,Ago
10817,2021-08-13,30.74,13.27,62.25,2.51,17.46,2021,Ago
10818,2021-08-14,30.77,13.5,60.62,2.02,17.64,2021,Ago
10819,2021-08-15,32.2,13.81,54.0,1.44,18.6,2021,Ago
10820,2021-08-16,32.36,16.65,48.81,1.55,16.46,2021,Ago
10821,2021-08-17,34.34,16.0,47.69,1.31,18.8,2021,Ago
10822,2021-08-18,34.76,17.73,36.19,1.21,20.53,2021,Ago
10823,2021-08-19,33.73,17.1,36.69,1.93,21.45,2021,Ago
10824,2021-08-20,32.41,17.03,32.88,1.71,21.7,2021,Ago
10825,2021-08-21,32.48,14.68,33.25,1.07,21.48,2021,Ago
10826,2021-08-22,32.23,15.12,34.44,1.93,21.82,2021,Ago
10827,2021-08-23,33.61,16.42,34.75,1.44,21.39,2021,Ago
10828,2021-08-24,35.15,18.61,30.56,1.07,19.78,2021,Ago
10829,2021-08-25,35.37,17.94,31.25,1.73,20.19,2021,Ago
10830,2021-08-26,34.77,18.35,34.75,2.12,19.66,2021,Ago
10831,2021-08-27,30.99,16.92,61.56,3.24,14.21,2021,Ago
10832,2021-08-28,24.44,16.09,72.5,2.96,7.87,2021,Ago
10833,2021-08-29,27.93,15.81,68.88,2.66,12.38,2021,Ago
10834,2021-08-30,29.23,14.91,61.12,3.41,19.99,2021,Ago
10835,2021-08-31,30.33,14.18,53.25,2.71,21.87,2021,Ago
10836,2021-09-01,30.58,14.56,48.38,1.98,22.52,2021,Set
10837,2021-09-02,31.65,15.4,47.19,1.62,21.03,2021,Set
10838,2021-09-03,33.43,17.88,37.5,1.47,21.57,2021,Set
10839,2021-09-04,35.19,17.02,32.75,0.97,22.51,2021,Set
10840,2021-09-05,35.68,17.12,36.19,1.88,21.14,2021,Set
10841,2021-09-06,35.8,17.23,42.62,2.07,23.31,2021,Set
10842,2021-09-07,36.62,16.83,50.19,1.94,21.25,2021,Set
10843,2021-09-08,37.98,21.23,33.5,2.09,18.76,2021,Set
10844,2021-09-09,33.66,20.74,48.38,2.06,15.57,2021,Set
10845,2021-09-10,31.58,18.05,56.69,1.95,12.56,2021,Set
10846,2021-09-11,28.83,18.6,56.31,1.52,16.5,2021,Set
10847,2021-09-12,36.94,17.77,47.56,1.41,21.59,2021,Set
10848,2021-09-13,38.48,20.81,35.12,2.2,17.13,2021,Set
10849,2021-09-14,37.5,20.18,33.94,2.37,17.24,2021,Set
10850,2021-09-15,36.66,21.77,48.38,1.8,8.2,2021,Set
10851,2021-09-16,34.88,18.94,56.25,3.74,16.54,2021,Set
10852,2021-09-17,34.56,18.95,51.44,2.53,19.8,2021,Set
10853,2021-09-18,37.7,21.41,40.12,1.95,21.68,2021,Set
10854,2021-09-19,37.36,20.48,44.56,1.96,21.64,2021,Set
10855,2021-09-20,39.03,21.8,40.06,1.63,20.77,2021,Set
10856,2021-09-21,40.52,19.4,33.38,2.23,19.02,2021,Set
10857,2021-09-22,28.59,14.83,50.38,4.98,21.08,2021,Set
10858,2021-09-23,31.76,12.75,48.25,2.6,24.05,2021,Set
10859,2021-09-24,36.07,14.82,43.94,2.46,24.72,2021,Set
10860,2021-09-25,32.66,18.39,54.69,2.08,16.19,2021,Set
10861,2021-09-26,34.43,17.42,50.19,1.4,16.54,2021,Set
10862,2021-09-27,34.52,19.01,53.19,1.23,20.76,2021,Set
10863,2021-09-28,36.39,18.4,42.62,0.94,23.42,2021,Set
10864,2021-09-29,36.8,20.9,41.19,1.76,19.78,2021,Set
10865,2021-09-30,35.61,17.78,49.62,2.7,24.94,2021,Set
10866,2021-10-01,35.09,19.12,50.62,1.9,16.66,2021,Out
10867,2021-10-02,30.55,20.37,64.19,1.03,12.56,2021,Out
10868,2021-10-03,35.69,20.44,54.25,1.93,19.17,2021,Out
10869,2021-10-04,30.94,21.32,64.12,1.61,17.43,2021,Out
10870,2021-10-05,33.52,18.78,61.62,1.98,19.89,2021,Out
10871,2021-10-06,36.3,16.97,57.75,1.64,21.47,2021,Out
10872,2021-10-07,32.98,19.2,60.69,1.36,6.66,2021,Out
10873,2021-10-08,33.74,16.64,55.56,2.12,22.09,2021,Out
10874,2021-10-09,32.94,17.0,61.62,2.44,19.47,2021,Out
10875,2021-10-10,26.93,17.21,75.62,2.34,8.48,2021,Out
10876,2021-10-11,27.12,16.85,74.56,1.48,14.39,2021,Out
10877,2021-10-12,32.4,17.14,59.69,1.7,24.65,2021,Out
10878,2021-10-13,33.68,16.7,55.69,1.32,24.78,2021,Out
10879,2021-10-14,34.44,19.01,60.69,2.34,12.76,2021,Out
10880,2021-10-15,28.98,21.37,75.38,1.98,19.96,2021,Out
10881,2021-10-16,30.43,20.92,76.56,1.8,15.76,2021,Out
10882,2021-10-17,31.55,17.51,71.38,1.75,22.0,2021,Out
10883,2021-10-18,28.4,17.01,76.31,2.36,13.32,2021,Out
10884,2021-10-19,28.76,15.79,70.12,2.96,15.26,2021,Out
10885,2021-10-20,26.86,13.65,65.06,3.3,18.66,2021,Out
10886,2021-10-21,29.36,12.5,59.38,1.82,24.78,2021,Out
10887,2021-10-22,32.17,13.49,52.06,1.25,28.75,2021,Out
